id	startnum	endnum	textname	author	genre	year	Voice	IO	DO	To	Order
2558	4348	4364	Winning His &quot;W&quot; A Story of Freshman Year at College		FIC	1904	Passive	NA	NA	NA	NA
2707	38023	38036	Bruvver Jim's Baby		FIC	1904	Passive	NA	NA	NA	NA
3544	69865	69886	The Rose of Old St. Louis		FIC	1904	Passive	Pronoun	Noun	NoTo	AccDat
3544	83839	83852	The Rose of Old St. Louis		FIC	1904	Passive	NA	NA	NA	NA
676605	578	591	PANIC IN COTTON PIT; Sully's Unloading Coup Breaks 	Wireless Telegraph and Cable from 	NEWS	1904	Passive	NA	NA	NA	NA
676645	358	380	CHINESE NEUTRALITY		NEWS	1904	Passive	Pronoun	Noun	To	AccDat
430148	2133	2175	Physical Deterioration in England	Thomas Burke	MAG	1905	Passive	NA	NA	NA	NA
430152	3439	3474	Wanderers in Many Lands	Wallace Rice	MAG	1905	Passive	NA	NA	NA	NA
430158	3288	3313	The Slave-Trade of To-day	Henry W. Nevinson	MAG	1905	Passive	Noun	Noun	NoTo	DatAcc
430173	1178	1185	"War Time in Alexandria, Virginia"	Miss S. L. Lee	MAG	1905	Passive	NA	NA	NA	NA
430179	2246	2281	An Impartial History of a Critical Period	E. Walter Sikes	MAG	1905	Passive	NA	NA	NA	NA
430182	1664	1673	The Hague Court	John H. Latane	MAG	1905	Passive	Noun	Noun	NoTo	DatAcc
430189	1606	1666	Political Corruption in Connecticut	Newman Smyth	MAG	1905	Passive	Noun	Noun	NoTo	DatAcc
430214	400	426	The Japanese Canon of Taste	Adachi Kinnosuke	MAG	1905	Passive	NA	NA	NA	NA
430236	2410	2444	The Present Condition of Guam	George L. Dyer	MAG	1905	Passive	NA	NA	NA	NA
438948	11910	11930	The commercialization of literature	Henry Holt	MAG	1905	Passive	NA	NA	NA	NA
474253	5827	5882	Of immortality	Maurice Maeterlinck	MAG	1905	Passive	NA	NA	NA	NA
486837	5274	5327	Editorials		MAG	1905	Passive	NA	NA	NA	NA
1581	84745	84765	Tales of the Road	"Crewdson, Charles N. (Charles Newman), 1870-"	FIC	1905	Passive	NA	NA	NA	NA
2468	15653	15666	The Romance of the Milky Way And Other Studies &amp; Stories		FIC	1905	Passive	NA	NA	NA	NA
2468	25123	25157	The Romance of the Milky Way And Other Studies &amp; Stories		FIC	1905	Passive	NA	NA	NA	NA
2468	27458	27475	The Romance of the Milky Way And Other Studies &amp; Stories		FIC	1905	Passive	Pronoun	Noun	To	AccDat
2765	73191	73215	I.N.R.I. A prisoner's Story of the Cross		FIC	1905	Passive	Pronoun	Noun	NoTo	AccDat
676915	471	500	FOOLING THE COUNTRY		NEWS	1905	Passive	NA	NA	NA	NA
676990	363	387	FOUR-TRACK SUBWAY TO TUNNEL 34TH STREET; Rapid Transit Board Adopts Plan of Metropolitan Interests. BLOW TO BELMONT IN QUEENS Tunnel Under East River 	Wireless Telegraph and Cable from 	NEWS	1905	Passive	Noun	Noun	To	AccDat
677049	459	473	A PROSPEROUS JULY		NEWS	1905	Passive	NA	NA	NA	NA
677095	888	914	HUNGARY THREATENS REVOLT.; Leaders Trying to Calm People -- Report That King Will Abdicate	Wireless Telegraph and Cable from 	NEWS	1905	Passive	Noun	Noun	To	AccDat
781139	53	82	"MORE BLOODSHED IN CHICAGO.; One Man Shot Dead, Another's Fingers Chopped Off."	Wireless Telegraph and Cable from 	NEWS	1905	Passive	NA	NA	NA	NA
773482	12862	12902	Physical Education	Dudley A. Sargent	NF	1906	Passive	NA	NA	NA	NA
474301	961	993	New York revisited (II)	Henry James	MAG	1906	Passive	NA	NA	NA	NA
773983	7235	7243	Incubation	Mary Hamilton	NF	1906	Passive	NA	NA	NA	NA
430284	4663	4675	American Divorce Law	Wilbur Larremore	MAG	1906	Passive	NA	NA	NA	NA
3764	98251	98276	The Genius		FIC	1906	Passive	NA	NA	NA	NA
3644	62574	62584	Randy of the River The Adventures of a Young Deckhand		FIC	1906	Passive	NA	NA	NA	NA
773890	13170	13183	Food Material	Ellen H. Richards	NF	1906	Passive	NA	NA	NA	NA
773983	14120	14151	Incubation	Mary Hamilton	NF	1906	Passive	NA	NA	NA	NA
677298	296	338	SENATOR GORMAN		NEWS	1906	Passive	NA	NA	NA	NA
677188	19	38	BANK INQUIRY ASSURED; KILBURN MEN ROUTED; Senate to Call on Higgins for His Facts About Charges. CASSIDY WILL OPPOSE IT Fear of a Panic His Plea -- Re	Wireless Telegraph and Cable from 	NEWS	1906	Passive	NA	NA	NA	NA
781142	1022	1031	"NO WANTON SLAUGHTER OF MOROS, WOOD CABLES; Secretary Taft Sends to Him for a Reply to Criticisms. "	Long Distance Telephone to 	NEWS	1906	Passive	NA	NA	NA	NA
3644	442	452	Randy of the River The Adventures of a Young Deckhand		FIC	1906	Passive	NA	NA	NA	NA
2790	2392	2400	The Colonel of the Red Huzzars		FIC	1906	Passive	Pronoun	Noun	To	AccDat
773890	19423	19442	Food Material	Ellen H. Richards	NF	1906	Passive	NA	NA	NA	NA
752270	7183	7211	Christopher Columbus and the New World of His Discovery -- Volume 1	"Young, Filson, 1876-1938"	NF	1906	Passive	NA	NA	NA	NA
486873	1436	1474	Editorials		MAG	1906	Passive	NA	NA	NA	NA
677287	1379	1389	GIFTS TO HIGH AND LOW ON PENNSYLVANIA ROAD; Coal Shares Went to 	Wireless Telegraph and Cable from 	NEWS	1906	Passive	NA	NA	NA	NA
209	27026	27049	Joe the Hotel Boy		FIC	1906	Passive	NA	NA	NA	NA
773890	9872	9896	Food Material	Ellen H. Richards	NF	1906	Passive	NA	NA	NA	NA
430273	3524	3543	The Chief Engineer and His Work	John Foster Carr	MAG	1906	Passive	NA	NA	NA	NA
5166	65570	65608	The Doomsman		FIC	1906	Passive	NA	NA	NA	NA
677292	57	86	NIXON'S NEW SUBMARINE HAS EARS AND EYES; Inventor Says It Can Detect a Foe Miles Away. THEN BLOW HIM TO PIECES Destroyer Will Be Nearly Submerged When	Wireless Telegraph and Cable from 	NEWS	1906	Passive	Noun	Noun	To	AccDat
438665	3741	3804	The critic and the law	Richard Washburn Child	MAG	1906	Passive	NA	NA	NA	NA
3056	30765	30810	The Mayor of Warwick		FIC	1906	Passive	NA	NA	NA	NA
677287	343	354	GIFTS TO HIGH AND LOW ON PENNSYLVANIA ROAD; Coal Shares Went to 	Wireless Telegraph and Cable from 	NEWS	1906	Passive	Pronoun	Noun	NoTo	DatAcc
430311	1561	1574	A Feminine Humorist	Helen M. Winslow	MAG	1907	Passive	Pronoun	Noun	NoTo	DatAcc
430345	6269	6374	Criminal Government and the Private Citizent: A Study of San Francisco	George Kennan	MAG	1907	Passive	NA	NA	NA	NA
438183	5828	5858	Recollections of an Atlantic editorship	W D Howells	MAG	1907	Passive	Noun	Noun	NoTo	DatAcc
752667	57547	57567	Three Acres and Liberty	"Hall, Bolton, 1854-1938"	NF	1907	Passive	NA	NA	NA	NA
752667	63324	63355	Three Acres and Liberty	"Hall, Bolton, 1854-1938"	NF	1907	Passive	NA	NA	NA	NA
752667	149635	149655	Three Acres and Liberty	"Hall, Bolton, 1854-1938"	NF	1907	Passive	NA	NA	NA	NA
752667	155393	155424	Three Acres and Liberty	"Hall, Bolton, 1854-1938"	NF	1907	Passive	NA	NA	NA	NA
755094	18584	18621	History of the Philippine Islands	"Morga, Antonio de, 1559-1636"	NF	1907	Passive	NA	NA	NA	NA
755094	53589	53622	History of the Philippine Islands	"Morga, Antonio de, 1559-1636"	NF	1907	Passive	NA	NA	NA	NA
755094	58146	58172	History of the Philippine Islands	"Morga, Antonio de, 1559-1636"	NF	1907	Passive	Pronoun	Noun	NoTo	AccDat
773468	12210	12227	The Optomistic Life	Orison Swett Marden	NF	1907	Passive	Noun	Noun	NoTo	DatAcc
773468	14705	14723	The Optomistic Life	Orison Swett Marden	NF	1907	Passive	NA	NA	NA	NA
773471	6939	6945	The Young Man Entering Business	Orison Swett Marden	NF	1907	Passive	NA	NA	NA	NA
2321	13867	13880	The Little City of Hope  A Christmas Story	"Crawford, F. Marion (Francis Marion), 1854-1909"	FIC	1907	Passive	Pronoun	Noun	NoTo	AccDat
2375	10948	10970	The Daughter of Anderson Crow		FIC	1907	Passive	NA	NA	NA	NA
2375	78048	78070	The Daughter of Anderson Crow		FIC	1907	Passive	NA	NA	NA	NA
2784	92309	92342	Beatrix of Clare		FIC	1907	Passive	NA	NA	NA	NA
4868	336	365	The Convert		FIC	1907	Passive	NA	NA	NA	NA
4868	12610	12622	The Convert		FIC	1907	Passive	Pronoun	Noun	NoTo	AccDat
997	21104	21148	"Kilo : being the love story of Eliph' Hewlitt, book agent"		FIC	1907	Passive	NA	NA	NA	NA
677460	458	484	SHIELDING THE PRESIDENT		NEWS	1907	Passive	NA	NA	NA	NA
430403	2945	2997	The Salary of the College Woman	The Bachelor Maid	MAG	1908	Passive	Noun	Noun	NoTo	DatAcc
430407	1609	1646	Mary Baker G. Eddy	Georgine Milmine	MAG	1908	Passive	Noun	Noun	To	AccDat
437854	2017	2064	The last two years in Italy	Homer Edmiston	MAG	1908	Passive	NA	NA	NA	NA
474698	472	489	The French element in English	Thomas Raynesford Lounsbury	MAG	1908	Passive	NA	NA	NA	NA
773814	5152	5188	Introduction to the Study of Comparative Religion	Frank B. Jevons	NF	1908	Passive	NA	NA	NA	NA
774066	19547	19560	Thomas Alva Edison	Francis A. Jones	NF	1908	Passive	NA	NA	NA	NA
1150	45898	45968	Peter: a novel of which he is not the hero	"Smith, Francis Hopkinson, 1838-1915"	FIC	1908	Passive	NA	NA	NA	NA
1479	46113	46159	The Metropolis	"Sinclair, Upton, 1878-1968"	FIC	1908	Passive	Pronoun	Noun	NoTo	DatAcc
1479	108244	108276	The Metropolis	"Sinclair, Upton, 1878-1968"	FIC	1908	Passive	Noun	Noun	NoTo	DatAcc
4898	12587	12634	Judith of the Cumberlands		FIC	1908	Passive	Noun	Noun	NoTo	AccDat
4898	38363	38376	Judith of the Cumberlands		FIC	1908	Passive	NA	NA	NA	NA
677908	1507	1533	BAR ASYLUM RECORDS IN 	EDWARD PAYSON WESTON.Special to 	NEWS	1908	Passive	NA	NA	NA	NA
677914	951	966	APPRENTICE KILLED IN NAVY PRIZEFIGHT; They Fought Eight Rounds on Board U.S. Training Ship Cumberland. OFFICERS WITNESS BATTLE Also 	Long Distance Telephone to 	NEWS	1908	Passive	NA	NA	NA	NA
678247	671	732	HUGHES STICKS TO QUERIES TO CHANLER; Says He Will Keep at Them Until His Opponent Answers or Silence Becomes Eloquent. BIG MEETING AT UTICA Governor D	EDWARD PAYSON WESTON.Special to 	NEWS	1908	Passive	NA	NA	NA	NA
678299	407	425	CROKER HITS BACK; MEETS A NEW ATTACK; Dr. Wise Tells Him 	Long Distance Telephone to 	NEWS	1908	Passive	NA	NA	NA	NA
781367	614	651	"FEAR ITALIAN STRIKERS.; Two Hundred Armed Guards Hurried to Port Washington, L.I. CUT IN ELECTRIC LIGHT COST. New York and Brooklyn Users to Pay 25 to"	EDWARD PAYSON WESTON.Special to 	NEWS	1908	Passive	Noun	Noun	To	AccDat
678471	0	63	"ADELE BOAS HOME; WENT TO BOSTON; Worked One Day, as She Thought She Wanted to Earn Her Living. FOLLOWED AN 'IMPULSE' On "	Long Distance Telephone to 	NEWS	1909	Passive	NA	NA	NA	NA
754229	40849	40880	How to Study and Teaching How to Study	"McMurry, Frank M. (Frank Morton), 1862-1936"	NF	1909	Passive	NA	NA	NA	NA
754229	34102	34158	How to Study and Teaching How to Study	"McMurry, Frank M. (Frank Morton), 1862-1936"	NF	1909	Passive	NA	NA	NA	NA
678479	93	168	CHICAGO CHARTER FACES HARD FIGHT; Downstate Members of Legislature Will Attempt to Defeat Bills in Both Houses Today		NEWS	1909	Passive	NA	NA	NA	NA
1586	36031	36052	"The Young Firemen of Lakeville; or, Herbert Dare's Pluck"		FIC	1909	Passive	NA	NA	NA	NA
678723	356	389	CULBERSON GIVES UP SENATE LEADERSHIP; Poor Health His Reason for Resigning as Chairman of the Democratic Caucus. MONEY MAY SUCCEED HIM But Aged Senato		NEWS	1909	Passive	NA	NA	NA	NA
754229	42235	42251	How to Study and Teaching How to Study	"McMurry, Frank M. (Frank Morton), 1862-1936"	NF	1909	Passive	NA	NA	NA	NA
813	33791	33825	What Diantha Did		FIC	1909	Passive	NA	NA	NA	NA
678682	203	226	BOSTON'S NEW PLAN		NEWS	1909	Passive	Pronoun	Noun	To	AccDat
437589	5040	5094	Brotherhoods and efficiency	William J Cunningham	MAG	1909	Passive	NA	NA	NA	NA
4994	99815	99882	Northern Lights		FIC	1909	Passive	Pronoun	Noun	NoTo	AccDat
4043	4840	4866	A List To Starboard 1909		FIC	1909	Passive	NA	NA	NA	NA
774029	14274	14310	Introduction to Economics	Alvin S. Johnson	NF	1909	Passive	NA	NA	NA	NA
773801	10417	10440	Progress in Language	Otto Jespersen	NF	1909	Passive	NA	NA	NA	NA
1020	8074	8125	Cupid's Understudy		FIC	1909	Passive	NA	NA	NA	NA
430416	1313	1342	The Parent and the Librarian	Montrose J. Moses	MAG	1909	Passive	NA	NA	NA	NA
5353	46704	46724	The Third Degree A Narrative of Metropolitan Life		FIC	1909	Passive	Pronoun	Noun	To	AccDat
754229	64575	64624	How to Study and Teaching How to Study	"McMurry, Frank M. (Frank Morton), 1862-1936"	NF	1909	Passive	Noun	Noun	To	AccDat
5838	55439	55452	The Flute of the Gods		FIC	1909	Passive	Noun	Noun	NoTo	DatAcc
4994	59402	59445	Northern Lights		FIC	1909	Passive	NA	NA	NA	NA
754227	10515	10539	The Truth about Jesus : Is He a Myth?	"Mangasarian, M. M. (Mangasar Mugurditch), 1859-1943"	NF	1909	Passive	NA	NA	NA	NA
4492	53414	53442	"The Shadow On The Dial, and Other Essays 1909"	"Bierce, Ambrose, 1842-1914?"	FIC	1909	Passive	NA	NA	NA	NA
5838	55716	55762	The Flute of the Gods		FIC	1909	Passive	NA	NA	NA	NA
678624	1082	1101	PEARY MAY BE OUT OF HUDSON PARADE; If Bridgman Opposes Exhibiting 	WILL IRWIN. Author of '	NEWS	1909	Passive	Pronoun	Noun	NoTo	AccDat
762862	14068	14086	Winchester	"Haslehust, E. W., 1866-1949"	NF	1909	Passive	Noun	Noun	To	AccDat
430460	7213	7224	How Your Chosen Representatives Work the Joker Game on Legislation	Samuel Hopkins Adams	MAG	1910	Passive	NA	NA	NA	NA
430462	5528	5569	The Lorimer Scandal: Turning on the Light in Illinois	C.S. Raymondz	MAG	1910	Passive	Pronoun	Noun	To	AccDat
430462	7105	7143	The Lorimer Scandal: Turning on the Light in Illinois	C.S. Raymondz	MAG	1910	Passive	NA	NA	NA	NA
430462	7543	7555	The Lorimer Scandal: Turning on the Light in Illinois	C.S. Raymondz	MAG	1910	Passive	Pronoun	Noun	NoTo	DatAcc
437387	6432	6463	The spirit of the state universities	Henry S Pritchett	MAG	1910	Passive	Noun	Noun	To	AccDat
437496	6488	6509	Our housekeepers	Elizabeth Robins Pennell	MAG	1910	Passive	Pronoun	Noun	To	AccDat
486773	3289	3345	Editorials		MAG	1910	Passive	NA	NA	NA	NA
487044	3105	3130	Literature		MAG	1910	Passive	NA	NA	NA	NA
749162	37165	37173	"Flying Machines: construction and operation; a practical book which shows, in illustrations, working"	"Russell, Thomas Herbert, 1862-1947"	NF	1910	Passive	NA	NA	NA	NA
749162	48768	48831	"Flying Machines: construction and operation; a practical book which shows, in illustrations, working"	"Russell, Thomas Herbert, 1862-1947"	NF	1910	Passive	Noun	Noun	To	AccDat
749162	56975	57000	"Flying Machines: construction and operation; a practical book which shows, in illustrations, working"	"Russell, Thomas Herbert, 1862-1947"	NF	1910	Passive	NA	NA	NA	NA
770902	5083	5118	American Men of Mind	"Stevenson, Burton Egbert, 1872-1962"	NF	1910	Passive	Noun	Noun	NoTo	DatAcc
770902	66035	66072	American Men of Mind	"Stevenson, Burton Egbert, 1872-1962"	NF	1910	Passive	Noun	Noun	NoTo	DatAcc
772166	27573	27599	Hero-Myths & Legends of the British Race	"Ebbutt, M. I. (Maud Isabel), 1867-"	NF	1910	Passive	NA	NA	NA	NA
3136	58288	58293	The Emigrant Trail		FIC	1910	Passive	NA	NA	NA	NA
678815	536	564	DR. STEEN A RECTOR FOR FORTY YEARS; Bishop Greer and Congregation of 		NEWS	1910	Passive	NA	NA	NA	NA
679273	2237	2278	"BRIBE OF $100,000 OFFERED TO TRAVIS; Senator from Brooklyn Says He Was Assured of "	Marconi Wireless Telegraph to 	NEWS	1910	Passive	Pronoun	Noun	NoTo	DatAcc
436789	114	137	The promised land	Mary Antin	MAG	1911	Passive	Noun	Noun	NoTo	DatAcc
5835	103241	103276	Tante		FIC	1911	Passive	Pronoun	Noun	To	AccDat
3371	39433	39443	The Cave of Gold A Tale of California in '49		FIC	1911	Passive	NA	NA	NA	NA
487064	10995	11043	Literature		MAG	1911	Passive	NA	NA	NA	NA
751192	7461	7498	"The Man-Made World; or, Our Androcentric Culture"	"Gilman, Charlotte Perkins, 1860-1935"	NF	1911	Passive	Noun	Noun	NoTo	AccDat
430488	5940	5955	A New Conscience and an Ancient Evil	Jane Addams	MAG	1911	Passive	Pronoun	Noun	NoTo	AccDat
436827	4822	4879	Representative as against direct government	Samuel W McCall	MAG	1911	Passive	NA	NA	NA	NA
430477	8125	8150	Religion and Caste in India	Price Collier	MAG	1911	Passive	Noun	Noun	NoTo	DatAcc
1816	61153	61175	The Lost Trail		FIC	1911	Passive	Pronoun	Noun	NoTo	AccDat
751192	18311	18365	"The Man-Made World; or, Our Androcentric Culture"	"Gilman, Charlotte Perkins, 1860-1935"	NF	1911	Passive	NA	NA	NA	NA
487061	731	747	The Week		MAG	1911	Passive	NA	NA	NA	NA
3831	46078	46085	"The Grammar School Boys of Gridley or, Dick &amp; Co. Start Things Moving"		FIC	1911	Passive	NA	NA	NA	NA
679546	1329	1344	"LOOK TO AMERICA TO LEAD FOR PEACE; Our Cosmopolitan Population Makes It Incumbent on Us, Many Pastors Assert"		NEWS	1911	Passive	NA	NA	NA	NA
773872	17133	17150	Studies in Modern Music	W. H. Hadow	NF	1911	Passive	Noun	Noun	To	AccDat
465591	280	310	The new opportunity of the small college	E. Parmalee (Ezra Parmalee) Prentice	MAG	1911	Passive	NA	NA	NA	NA
487057	1358	1395	Editorials		MAG	1911	Passive	NA	NA	NA	NA
3831	56000	56047	"The Grammar School Boys of Gridley or, Dick &amp; Co. Start Things Moving"		FIC	1911	Passive	Noun	Noun	NoTo	DatAcc
487086	3745	3807	Correspondence	"E. R. K.<BR>Alden, Raymond MacDonald<BR>Allen, Edward A.<BR>Pease, Arthur Stanley<BR>M. B. P."	MAG	1911	Passive	NA	NA	NA	NA
679694	73	89	MAINE VOTERS WORK ACTIVELY ON SUNDAY; Thirty Thousand Children Parade in 	Marconi Wireless Telegraph to 	NEWS	1911	Passive	NA	NA	NA	NA
487059	923	978	Notes		MAG	1911	Passive	NA	NA	NA	NA
773971	11053	11075	The Principles of Industrial Management	John C. Duncan	NF	1911	Passive	NA	NA	NA	NA
487080	1120	1143	Literature		MAG	1911	Passive	Pronoun	Noun	NoTo	AccDat
773981	15995	16050	Criticisms of the Practice of Medicine	J. H. Tilden	NF	1911	Passive	Pronoun	Noun	NoTo	AccDat
2981	58927	58961	Emerson's Wife and Other Western Stories		FIC	1911	Passive	NA	NA	NA	NA
430487	1606	1646	"Mustangs, Busters, and Outlaws of the Nevada Wild Horse Country"	Rufus Steele	MAG	1911	Passive	NA	NA	NA	NA
430493	2492	2543	The Science of Political Corruption	Peter McArthur	MAG	1912	Passive	Pronoun	Noun	To	AccDat
436470	8669	8687	Letters of Charles Eliot Norton to James Russell Lowell	Charles Eliot Norton	MAG	1912	Passive	Pronoun	Noun	To	AccDat
436607	2812	2856	The government and the corporations	Francis Lynde Stetson	MAG	1912	Passive	Noun	Noun	To	AccDat
436638	7739	7766	The value of existing trade-unionism	Charles Norman Fay	MAG	1912	Passive	NA	NA	NA	NA
436726	4018	4060	Politics and prosperity	Alexander D Noyes	MAG	1912	Passive	NA	NA	NA	NA
754816	22477	22488	Philip Dru Administrator : a Story of Tomorrow 1920 - 1935	"House, Edward Mandell, 1858-1938"	NF	1912	Passive	Noun	Noun	NoTo	DatAcc
771396	49601	49635	The Negro at Work in New York City A Study in Economic Progress	"Haynes, George Edmund, 1880-1960"	NF	1912	Passive	NA	NA	NA	NA
771396	49706	49758	The Negro at Work in New York City A Study in Economic Progress	"Haynes, George Edmund, 1880-1960"	NF	1912	Passive	NA	NA	NA	NA
1079	36462	36487	Rolling Stones		FIC	1912	Passive	NA	NA	NA	NA
1582	13800	13830	Their Yesterdays	"Wright, Harold Bell, 1872-1944"	FIC	1912	Passive	NA	NA	NA	NA
1582	16107	16132	Their Yesterdays	"Wright, Harold Bell, 1872-1944"	FIC	1912	Passive	Pronoun	Noun	NoTo	AccDat
2727	16589	16596	Americans and Others		FIC	1912	Passive	Pronoun	Noun	NoTo	AccDat
3410	45626	45647	White Ashes		FIC	1912	Passive	Noun	Noun	To	AccDat
3410	84479	84495	White Ashes		FIC	1912	Passive	Pronoun	Noun	To	AccDat
3459	8641	8690	Christmas A Story		FIC	1912	Passive	NA	NA	NA	NA
3459	24982	25021	Christmas A Story		FIC	1912	Passive	NA	NA	NA	NA
3459	26366	26468	Christmas A Story		FIC	1912	Passive	NA	NA	NA	NA
3459	40543	40573	Christmas A Story		FIC	1912	Passive	Noun	Noun	To	AccDat
5626	76443	76492	The Gods of Mars	"Burroughs, Edgar Rice,  1875-1950"	FIC	1912	Passive	NA	NA	NA	NA
679947	1210	1250	MRS. SCHIFF HEARD BY 	G.W.P. HUNT. Governor of Arizona.	NEWS	1912	Passive	NA	NA	NA	NA
680181	683	709	ADMIRAL YOUNG DIES AT WALDORF; Commandant of Key West Station Expires of Intestinal Hemorrhage	FREDERICK PALMER.	NEWS	1912	Passive	Noun	Noun	NoTo	DatAcc
430529	3671	3695	The Third American Sex	George G. Cook	MAG	1913	Passive	Noun	Noun	NoTo	DatAcc
436204	2315	2332	My father's house	Abraham Mitrie Rihbany	MAG	1913	Passive	Noun	Noun	NoTo	DatAcc
436241	7447	7462	Living India	H Fielding-Hall	MAG	1913	Passive	NA	NA	NA	NA
436281	3887	3912	Alexander H Stephens: A confederate portrait	Gamaliel Bradford Jr	MAG	1913	Passive	Pronoun	Noun	NoTo	AccDat
436313	13	33	Judah P Benjamin	Gamaliel Bradford Jr	MAG	1913	Passive	Pronoun	Noun	NoTo	DatAcc
465926	730	754	The equity in a job	John L. Mathews	MAG	1913	Passive	NA	NA	NA	NA
465947	3214	3272	Editor's easy chair	William Dean Howells	MAG	1913	Passive	NA	NA	NA	NA
487155	3950	3990	Editorials		MAG	1913	Passive	NA	NA	NA	NA
487158	676	730	Art		MAG	1913	Passive	NA	NA	NA	NA
487160	738	754	Editorials		MAG	1913	Passive	Noun	Noun	To	AccDat
761343	1465	1473	The Every-day Life of Abraham Lincoln A Narrative And Descriptive Biography With Pen-Pictures And	"Browne, Francis F. (Francis Fisher), 1843-1913"	NF	1913	Passive	NA	NA	NA	NA
761343	43827	43849	The Every-day Life of Abraham Lincoln A Narrative And Descriptive Biography With Pen-Pictures And	"Browne, Francis F. (Francis Fisher), 1843-1913"	NF	1913	Passive	NA	NA	NA	NA
768045	4505	4538	New Ideals in Rural Schools	"Betts, George Herbert, 1868-1934"	NF	1913	Passive	NA	NA	NA	NA
773672	3869	3913	Making the Farm Pay	C.C. Bowsfield	NF	1913	Passive	Noun	Noun	NoTo	DatAcc
773672	10864	10897	Making the Farm Pay	C.C. Bowsfield	NF	1913	Passive	NA	NA	NA	NA
774093	39196	39220	Metallic Alloys	G. H. Gulliver	NF	1913	Passive	NA	NA	NA	NA
306	13568	13583	Within the Law		FIC	1913	Passive	NA	NA	NA	NA
481	88444	88495	Story of Waitstill Baxter	"Wiggin, Kate Douglas Smith, 1856-1923"	FIC	1913	Passive	NA	NA	NA	NA
698	131580	131643	T. Tembarom		FIC	1913	Passive	NA	NA	NA	NA
680399	1979	1997	"POLICE ESPIONAGE ANGERS WHITMAN; At First It Amused District Attorney, but Now He Is Thoroughly Aroused"	Marconi Transatlantic Wireless Telegraph to 	NEWS	1913	Passive	NA	NA	NA	NA
680400	1477	1514	"TAFT IS RELIEVED BY MADERO'S FALL; President Was Anxious About Americans, Owing to False Rumor of Intervention"	Marconi Transatlantic Wireless Telegraph to 	NEWS	1913	Passive	Noun	Noun	To	AccDat
680579	127	168	Letters		NEWS	1913	Passive	NA	NA	NA	NA
680881	0	45	BAGMAN M'LEAN CENTRE OF INQUIRY; Whitman Will Give Special Grand Jury Mass of John Doe Evidence. NEW HOLD-UP WITNESS Beskin Will Tell of Dutchess Coun	Marconi Transatlantic Wireless Telegraph to 	NEWS	1913	Passive	NA	NA	NA	NA
430580	417	478	Recent Developments in Weights and Measures in the United States	Louis A. Fischer	MAG	1914	Passive	Pronoun	Noun	To	AccDat
430588	3080	3103	The Path of Learning	Margaret Lynn	MAG	1914	Passive	NA	NA	NA	NA
430593	2410	2423	The War and our Ocean Trade	Winthrop L. Marvin	MAG	1914	Passive	NA	NA	NA	NA
435715	40	79	A professor in a small college	Raymond Bellamy	MAG	1914	Passive	NA	NA	NA	NA
435810	0	20	A message to the middle class	Seymour Deming	MAG	1914	Passive	Noun	Noun	NoTo	DatAcc
466022	3445	3495	Why do we have a diplomatic service?	David Jayne Hill	MAG	1914	Passive	Pronoun	Noun	NoTo	AccDat
487162	1924	1982	Editorials		MAG	1914	Passive	NA	NA	NA	NA
488343	525	569	Editorials		MAG	1914	Passive	NA	NA	NA	NA
488343	890	930	Editorials		MAG	1914	Passive	NA	NA	NA	NA
493000	2430	2458	A National System of Labor Exchanges	"Andrews, John B."	MAG	1914	Passive	Noun	Noun	To	AccDat
752870	7171	7204	A Day in Old Athens; a Picture of Athenian Life	"Davis, William Stearns, 1877-1930"	NF	1914	Passive	NA	NA	NA	NA
773743	7891	7912	The History of the Dwelling-House and Its Future	Robert E. Thompson	NF	1914	Passive	NA	NA	NA	NA
145	31823	31840	Penrod	"Tarkington, Booth, 1869-1946"	FIC	1914	Passive	NA	NA	NA	NA
145	56328	56353	Penrod	"Tarkington, Booth, 1869-1946"	FIC	1914	Passive	Pronoun	Noun	NoTo	AccDat
1587	19385	19411	The Long Chance		FIC	1914	Passive	NA	NA	NA	NA
2483	47709	47727	The Littlest Rebel		FIC	1914	Passive	Pronoun	Noun	NoTo	AccDat
2992	76840	76879	The Land of Promise		FIC	1914	Passive	NA	NA	NA	NA
2992	77816	77840	The Land of Promise		FIC	1914	Passive	NA	NA	NA	NA
4332	19093	19133	The Woman with a Stone Heart A Romance of the Philippine War	"Coursey, O. W. (Oscar William), 1873-"	FIC	1914	Passive	NA	NA	NA	NA
482	22313	22332	Copy-Cat and Other Stories	"Freeman, Mary Eleanor Wilkins, 1852-1930"	FIC	1914	Passive	NA	NA	NA	NA
5125	127610	127619	Winning the Wilderness		FIC	1914	Passive	NA	NA	NA	NA
680967	248	264	MR. ROOSEVELT'S OPPORTUNITY		NEWS	1914	Passive	NA	NA	NA	NA
680969	345	379	ALL 	Marconi Transatlantic Wireless Telegraph to 	NEWS	1914	Passive	NA	NA	NA	NA
681525	626	696	CONFUSION OVER WAR TAX ON POWER OF ATTORNEY; TREASURY RULING INDUCES TRANSFER AGENTS TO EXACT 25c. TAX WHERE THE LAW SEEMINGLY DOES NOT REQUIRE ITInte		NEWS	1914	Passive	NA	NA	NA	NA
435401	1537	1596	Nation-wide prohibition	L Ames Brown	MAG	1915	Passive	NA	NA	NA	NA
